Dates:,CA,TX,FL,NY,PA,IL,OH,GA,NC,MI,NJ,VA,WA,AZ,MA,TN,IN,MO,MD,WI,CO,MN,SC,AL,LA,KY,OR,OK,CT,UT,PR,IA,NV,AR,MS,KS,NM,NE,WV,ID,HI,NH,ME,MT,RI,DE,SD,ND,AK,DC,VT,WY
205,453659.0,381656.0,417360.0,411736.0,107425.0,172666.0,84073.0,167953.0,112713.0,86661.0,181408.0,84567.0,55526.0,162014.0,109454.07608695653,93936.0,62372.0,41927.0,83748.0,52680.0,44336.0,51153.0,81199.0,79294.0,107574.0,27079.0,16492.0,31285.0,48776.0,37973.0,5236.0,42200.0,42834.0,38623.0,52304.0,25109.0,19042.0,24395.0,5960.0,17827.0,1620.0,6436.0,3814.0,3342.0,18224.0,14290.0,8395.0,5864.0,2533.0,11780.0,1401.0,2475.0
206,460550.0,385923.0,426164.0,412344.0,108264.0,173897.0,85177.0,170843.0,114338.0,87173.0,181885.0,86072.0,56001.0,163827.0,109691.69565217392,96489.0,62907.0,43050.0,84876.0,53281.0,44565.0,51803.0,82417.0,81115.0,109917.0,27601.0,16758.0,32686.0,48983.0,38409.0,5416.0,42554.0,43831.0,39447.0,52957.0,26172.0,19502.0,24618.0,6054.0,18177.0,1683.0,6441.0,3832.0,3381.0,18515.0,14406.0,8444.0,5975.0,2627.0,11858.0,1403.0,2520.0
207,466550.0,394265.0,435302.0,412878.0,109384.0,174973.0,86497.0,175052.0,116087.0,87958.0,182411.0,86994.0,56338.0,165934.0,109896.3152173913,99044.0,63678.0,44823.0,85524.0,54064.0,45314.0,52281.0,84109.0,82366.0,111038.0,28126.0,17088.0,33775.0,49077.0,38855.0,5585.0,42777.0,44936.0,40181.0,54299.0,26172.0,19791.0,24899.0,6173.0,18694.0,1711.0,6500.0,3838.0,3475.0,18725.0,14476.0,8492.0,6126.0,2735.0,11945.0,1406.0,2589.0
208,475305.0,403307.0,444622.0,413593.0,110218.0,176366.0,87893.0,178323.0,117850.0,88974.0,182935.0,87993.0,57339.0,168273.0,110346.9347826087,100822.0,64299.0,46750.0,86285.0,54988.0,45796.0,52947.0,85846.0,83782.0,112773.0,28727.0,17416.0,34623.0,49540.0,39194.0,5700.0,43277.0,45806.0,40968.0,55804.0,26870.0,20136.0,25157.0,6326.0,19222.0,1757.0,6513.0,3866.0,3676.0,18800.0,14602.0,8641.0,6215.0,2803.0,11999.0,1407.0,2628.0
209,485502.0,412107.0,454457.0,414370.0,111078.0,178138.0,89626.0,182286.0,120194.0,89781.0,183174.0,88904.0,58298.0,170798.0,110709.55434782608,102871.0,65253.0,48834.0,87177.0,56079.0,46204.0,53692.0,87572.0,85762.0,114481.0,29386.0,17721.0,35740.0,49670.0,39696.0,5920.0,44038.0,46824.0,41759.0,57579.0,26870.0,20388.0,25422.0,6422.0,19679.0,1865.0,6544.0,3888.0,3814.0,18950.0,14689.0,8685.0,6287.0,2887.0,12057.0,1408.0,2686.0
210,493588.0,420946.0,463357.0,415014.0,112048.0,180118.0,91159.0,186352.0,122148.0,90574.0,183901.0,89888.0,59196.0,174010.0,111172.17391304347,105959.0,66154.0,50323.0,88346.0,56934.0,46809.0,54463.0,89016.0,87723.0,116280.0,30151.0,18131.0,36487.0,49810.0,40196.0,5997.0,44582.0,48088.0,42511.0,58747.0,27812.0,20600.0,25766.0,6642.0,20246.0,1989.0,6583.0,3912.0,3965.0,19022.0,14788.0,8764.0,6454.0,2993.0,12126.0,1416.0,2726.0
211,500130.0,430485.0,472859.0,415767.0,112936.0,181757.0,92087.0,190012.0,123878.0,91332.0,184327.0,90801.0,59947.0,177002.0,111548.79347826086,108184.0,67122.0,51258.0,89365.0,58058.0,47267.0,55188.0,90599.0,89349.0,116280.0,30723.0,18492.0,37731.0,49810.0,40702.0,6543.0,44976.0,49074.0,43173.0,59881.0,27812.0,20796.0,26211.0,6735.0,20721.0,2111.0,6613.0,3937.0,4081.0,19022.0,14877.0,8867.0,6586.0,3137.0,12205.0,1421.0,2769.0
212,509162.0,436711.0,479915.0,416298.0,113590.0,183224.0,93031.0,193177.0,125219.0,91761.0,184684.0,91782.0,60658.0,178467.0,111915.41304347826,109627.0,67857.0,51840.0,90274.0,58990.0,47716.0,55947.0,91788.0,91444.0,119747.0,31185.0,18817.0,38225.0,49810.0,41175.0,6835.0,45492.0,50205.0,43173.0,60553.0,27812.0,21016.0,26391.0,6854.0,21114.0,2197.0,6634.0,3958.0,4193.0,19022.0,14949.0,8955.0,6643.0,3273.0,12274.0,1425.0,2808.0
213,514901.0,442014.0,484729.0,416843.0,114155.0,184522.0,93963.0,195435.0,126532.0,92374.0,184977.0,93106.0,61074.0,179497.0,112063.03260869565,110636.0,68433.0,52887.0,91144.0,59401.0,47968.0,56560.0,92951.0,92661.0,120846.0,31508.0,19097.0,38602.0,50062.0,41529.0,7113.0,45841.0,51199.0,44597.0,61125.0,28876.0,21130.0,26702.0,6973.0,21344.0,2242.0,6660.0,3970.0,4233.0,19246.0,15055.0,9020.0,6770.0,3331.0,12313.0,1426.0,2848.0
214,519427.0,451181.0,490086.0,417589.0,115009.0,185993.0,95106.0,197948.0,128161.0,93175.0,185381.0,94251.0,61312.0,180505.0,112557.65217391304,112441.0,69255.0,54080.0,91854.0,60171.0,48394.0,57162.0,94190.0,93702.0,124461.0,32197.0,19366.0,39463.0,50110.0,41907.0,7413.0,46042.0,52179.0,45381.0,62199.0,28876.0,21340.0,26956.0,7051.0,21675.0,2448.0,6693.0,3975.0,4314.0,19390.0,15137.0,9079.0,6919.0,3392.0,12398.0,1431.0,2884.0
215,524722.0,459887.0,495510.0,418225.0,115714.0,187752.0,96305.0,201713.0,129288.0,93893.0,185773.0,95049.0,62183.0,182203.0,112946.27173913043,114098.0,69975.0,55321.0,92426.0,61110.0,48988.0,57779.0,95472.0,94654.0,125943.0,32741.0,19699.0,40564.0,50225.0,42328.0,7684.0,46659.0,52828.0,46293.0,63444.0,29717.0,21566.0,27178.0,7159.0,22234.0,2591.0,6719.0,3992.0,4429.0,19481.0,15296.0,9168.0,7041.0,3447.0,12443.0,1436.0,2923.0
216,529980.0,467485.0,503083.0,418928.0,116521.0,189705.0,97471.0,204895.0,131267.0,94656.0,186192.0,95867.0,63055.0,183647.0,113125.89130434782,116350.0,71015.0,56383.0,93005.0,61985.0,49436.0,58640.0,96797.0,96592.0,127246.0,33254.0,19979.0,41401.0,50245.0,42915.0,7824.0,47361.0,53557.0,47028.0,64400.0,29717.0,21773.0,27489.0,7277.0,22707.0,2763.0,6742.0,3997.0,4602.0,19611.0,15365.0,9273.0,7163.0,3487.0,12518.0,1446.0,2958.0
217,538416.0,474524.0,510624.0,419642.0,117279.0,191808.0,98675.0,209004.0,132812.0,95470.0,186595.0,97882.0,63823.0,185053.0,113491.51086956522,118782.0,72254.0,57379.0,93806.0,63028.0,49893.0,59185.0,98219.0,98301.0,128746.0,33796.0,20225.0,42255.0,50320.0,43375.0,8230.0,47865.0,54533.0,48039.0,65436.0,30638.0,21965.0,27821.0,7433.0,23399.0,2914.0,6779.0,4014.0,4757.0,19738.0,15445.0,9371.0,7312.0,3542.0,12589.0,1447.0,3000.0
218,545787.0,481483.0,518967.0,420345.0,118092.0,193998.0,99969.0,213427.0,134766.0,96191.0,187006.0,99189.0,64555.0,186107.0,113860.13043478261,120585.0,73287.0,57379.0,94581.0,64213.0,50324.0,60101.0,99460.0,98387.0,128746.0,34578.0,20636.0,43080.0,50320.0,43751.0,8573.0,48283.0,55419.0,48039.0,66646.0,30638.0,22115.0,28104.0,7563.0,23922.0,3115.0,6818.0,4026.0,4889.0,19832.0,15502.0,9477.0,7491.0,3621.0,12653.0,1453.0,3013.0
219,554160.0,486362.0,525106.0,420860.0,118852.0,195380.0,100848.0,216596.0,136218.0,96726.0,187372.0,100086.0,65229.0,186923.0,114137.75,122712.0,74328.0,57379.0,95503.0,64835.0,50660.0,60898.0,100435.0,101334.0,131399.0,34982.0,21010.0,43566.0,50320.0,44127.0,8934.0,48789.0,56230.0,49383.0,67173.0,30638.0,22315.0,28245.0,7694.0,24495.0,3346.0,6831.0,4042.0,4952.0,19906.0,15575.0,9605.0,7582.0,3718.0,12753.0,1458.0,3050.0
220,561911.0,490817.0,529256.0,421336.0,119453.0,196699.0,101731.0,219025.0,136844.0,97306.0,187650.0,100749.0,65593.0,187523.0,114361.36956521739,123914.0,74992.0,59954.0,96258.0,65356.0,51039.0,61516.0,101159.0,103020.0,131961.0,35254.0,21272.0,43963.0,50567.0,44390.0,9319.0,49071.0,56972.0,50028.0,67649.0,31730.0,22444.0,28432.0,7754.0,24671.0,3498.0,6840.0,4049.0,5017.0,19934.0,15634.0,9663.0,7699.0,3786.0,12807.0,1461.0,3042.0
221,574411.0,500620.0,535018.0,422003.0,120281.0,198248.0,102826.0,222588.0,137895.0,98213.0,188141.0,101745.0,65806.0,188737.0,114701.98913043478,124915.0,75862.0,60935.0,96843.0,66123.0,51441.0,61839.0,102130.0,103851.0,133125.0,35793.0,21488.0,44728.0,50684.0,44752.0,9605.0,49329.0,57520.0,50411.0,68293.0,31730.0,22643.0,28696.0,7875.0,25100.0,3638.0,6861.0,4050.0,5104.0,20053.0,15699.0,9713.0,7868.0,3835.0,12896.0,1473.0,3073.0
222,586056.0,506820.0,543113.0,422703.0,121130.0,199893.0,104248.0,226153.0,139061.0,98689.0,188635.0,102521.0,66630.0,189443.0,114943.60869565218,126393.0,76522.0,62530.0,97384.0,66654.0,51756.0,62303.0,102974.0,104786.0,134304.0,36945.0,21774.0,45398.0,50706.0,45090.0,10169.0,49806.0,58048.0,51114.0,69374.0,32547.0,22816.0,29030.0,8008.0,25595.0,3958.0,6887.0,4070.0,5268.0,20129.0,15699.0,9815.0,7955.0,3896.0,12959.0,1478.0,3086.0
223,593141.0,513575.0,549340.0,423440.0,122121.0,201727.0,105426.0,228668.0,140824.0,99856.0,189344.0,103622.0,67355.0,190794.0,115211.22826086957,128511.0,77565.0,63797.0,98160.0,67622.0,52219.0,62993.0,103909.0,105557.0,135439.0,37686.0,22022.0,46103.0,50782.0,45424.0,10279.0,50336.0,58650.0,51766.0,69986.0,32547.0,22987.0,29244.0,8151.0,26133.0,4312.0,6921.0,4089.0,5407.0,20240.0,15967.0,9897.0,8155.0,3978.0,13024.0,1484.0,3119.0
224,601075.0,520593.0,557337.0,424167.0,122950.0,204023.0,106557.0,231895.0,142170.0,100724.0,189948.0,104838.0,67987.0,191721.0,115371.84782608696,130458.0,78632.0,65270.0,98875.0,68681.0,52538.0,63723.0,104841.0,106309.0,136737.0,38298.0,22300.0,46897.0,50897.0,45976.0,10730.0,50932.0,59749.0,52392.0,70930.0,33885.0,23160.0,29660.0,8274.0,26631.0,4312.0,6964.0,4115.0,5541.0,20335.0,16340.0,10024.0,8307.0,4078.0,13118.0,1501.0,3183.0
225,613689.0,528838.0,563628.0,424901.0,123800.0,205851.0,107674.0,235168.0,143706.0,101782.0,190271.0,105750.0,68615.0,192654.0,115686.46739130435,131747.0,79676.0,66397.0,99693.0,69547.0,52838.0,64413.0,105882.0,107580.0,136737.0,38930.0,22613.0,47798.0,50897.0,46321.0,11069.0,51793.0,60608.0,51992.0,71755.0,33885.0,23302.0,29988.0,8457.0,27173.0,4543.0,6980.0,4144.0,5659.0,20439.0,16396.0,10118.0,8430.0,4162.0,13159.0,1510.0,3227.0
226,621562.0,535042.0,567375.0,425508.0,124460.0,207413.0,108287.0,237030.0,144952.0,102259.0,190321.0,106687.0,69288.0,193537.0,115938.08695652174,133708.0,80415.0,67475.0,100212.0,70246.0,53176.0,65152.0,106497.0,108433.0,137918.0,39315.0,23018.0,48342.0,50897.0,46652.0,11251.0,52428.0,61305.0,52665.0,72136.0,33885.0,23408.0,30241.0,8564.0,27477.0,4825.0,6988.0,4168.0,5750.0,20514.0,16451.0,10274.0,8573.0,4263.0,13220.0,1515.0,3286.0
227,628031.0,542950.0,570024.0,425916.0,124844.0,209186.0,109062.0,238861.0,145516.0,102749.0,190659.0,107421.0,69647.0,194005.0,116099.70652173914,134744.0,81006.0,68623.0,100715.0,70715.0,53370.0,65716.0,106953.0,109004.0,138485.0,39691.0,23262.0,48711.0,51267.0,46894.0,11723.0,52722.0,61967.0,53077.0,72412.0,35167.0,23500.0,30372.0,8632.0,27660.0,5042.0,7004.0,4197.0,5792.0,20572.0,16536.0,10360.0,8632.0,4313.0,13273.0,1527.0,3331.0
228,632667.0,550232.0,573811.0,426571.0,125579.0,210926.0,109923.0,241677.0,146779.0,103403.0,191039.0,108282.0,69811.0,194920.0,116223.32608695653,135778.0,81847.0,69417.0,101235.0,71424.0,53631.0,66061.0,107672.0,110361.0,139125.0,40299.0,23451.0,49326.0,51255.0,47157.0,12371.0,52951.0,62639.0,53487.0,73207.0,35167.0,23579.0,30563.0,8731.0,27942.0,5215.0,7017.0,4213.0,5846.0,20692.0,16593.0,10443.0,8765.0,4379.0,13325.0,1530.0,3363.0
229,638831.0,557256.0,577891.0,427202.0,126149.0,213221.0,110881.0,243982.0,147932.0,104091.0,191421.0,109019.0,70481.0,195557.0,116998.94565217392,137800.0,82336.0,70675.0,101649.0,72134.0,53901.0,66618.0,108411.0,111478.0,139903.0,40926.0,23676.0,49923.0,51314.0,47521.0,12452.0,53288.0,63028.0,54216.0,74555.0,35890.0,23749.0,30825.0,8801.0,28326.0,5609.0,7036.0,4234.0,5956.0,20795.0,16643.0,10566.0,8953.0,4452.0,13354.0,1532.0,3430.0
230,644751.0,562559.0,582407.0,427803.0,126940.0,215053.0,112003.0,246741.0,149904.0,104618.0,191562.0,109882.0,71105.0,196280.0,117260.5652173913,139175.0,83277.0,71733.0,102229.0,72903.0,54230.0,67308.0,109320.0,112449.0,140821.0,41626.0,23870.0,50669.0,51432.0,47982.0,12576.0,54015.0,63584.0,54765.0,75449.0,35890.0,23951.0,31040.0,8982.0,28696.0,5844.0,7050.0,4253.0,6072.0,20871.0,16718.0,10691.0,9227.0,4535.0,13409.0,1536.0,3468.0
231,650336.0,567580.0,587023.0,428512.0,127633.0,217346.0,113046.0,249630.0,151912.0,104618.0,191887.0,110860.0,71733.0,196899.0,117697.1847826087,140844.0,84317.0,72964.0,102899.0,73751.0,54586.0,68133.0,110378.0,112770.0,141720.0,42265.0,24165.0,51746.0,51519.0,48445.0,13014.0,55006.0,64433.0,55652.0,76323.0,36856.0,24095.0,31348.0,9066.0,29120.0,5844.0,7071.0,4285.0,6216.0,21022.0,16770.0,10884.0,9458.0,4604.0,13469.0,1540.0,3524.0
232,656892.0,573139.0,591283.0,429165.0,128429.0,219702.0,114165.0,252222.0,153641.0,106044.0,192346.0,112072.0,72242.0,197895.0,117789.80434782608,142083.0,85317.0,74257.0,103523.0,74726.0,54883.0,68867.0,111295.0,114532.0,141720.0,42265.0,24421.0,52599.0,51519.0,48814.0,13282.0,55735.0,65069.0,56199.0,77268.0,36856.0,24302.0,31626.0,9185.0,29369.0,6072.0,7092.0,4317.0,6376.0,21175.0,16828.0,11135.0,9714.0,4692.0,13534.0,1551.0,3543.0
233,663669.0,577537.0,594287.0,429737.0,129048.0,221595.0,114802.0,253949.0,155113.0,106808.0,192628.0,112966.0,72793.0,198103.0,117738.42391304347,143937.0,85932.0,75075.0,104102.0,75205.0,55143.0,69584.0,111988.0,115060.0,142943.0,43529.0,24710.0,53165.0,51519.0,49115.0,13477.0,56275.0,65601.0,56574.0,77894.0,36856.0,24396.0,31780.0,9272.0,29662.0,6356.0,7107.0,4335.0,6429.0,21263.0,16895.0,11276.0,9852.0,4758.0,13590.0,1556.0,3579.0
234,668615.0,580384.0,596511.0,430145.0,129474.0,223207.0,115651.0,256253.0,156396.0,107686.0,192886.0,113630.0,73067.0,198414.0,118349.04347826086,144604.0,87592.0,75944.0,104669.0,75619.0,55341.0,70298.0,112551.0,116710.0,143566.0,43899.0,24937.0,53522.0,52011.0,49364.0,13922.0,56633.0,66010.0,56894.0,78405.0,38401.0,24469.0,31889.0,9312.0,29853.0,6600.0,7134.0,4356.0,6489.0,21302.0,16942.0,11425.0,9978.0,4829.0,13639.0,1564.0,3603.0
235,673095.0,586730.0,599176.0,430774.0,130035.0,224887.0,116495.0,258354.0,157741.0,108637.0,193241.0,114635.0,73284.0,199273.0,118695.66304347826,145417.0,88421.0,76636.0,105046.0,76306.0,55800.0,70707.0,113488.0,117242.0,144116.0,44568.0,25155.0,54172.0,52040.0,49767.0,13992.0,57294.0,66413.0,57374.0,79206.0,38401.0,24535.0,32047.0,9395.0,30070.0,6984.0,7150.0,4368.0,6624.0,21372.0,16962.0,11559.0,10211.0,4862.0,13684.0,1570.0,3634.0
236,679099.0,592137.0,602113.0,431340.0,130536.0,227044.0,117584.0,260590.0,158985.0,109480.0,193567.0,115458.0,73916.0,199459.0,118980.28260869565,147353.0,89359.0,78062.0,105486.0,77092.0,55993.0,71236.0,114093.0,119254.0,145661.0,45230.0,25391.0,54838.0,52220.0,50174.0,14010.0,58235.0,66666.0,58023.0,80110.0,39937.0,24732.0,32348.0,9540.0,30475.0,6984.0,7159.0,4389.0,6785.0,21454.0,16986.0,11851.0,10444.0,4914.0,13722.0,1574.0,3684.0
237,683529.0,597737.0,605342.0,432131.0,131156.0,228751.0,118828.0,263074.0,161076.0,110343.0,193927.0,115458.0,74525.0,200139.0,119296.90217391304,149179.0,90504.0,79574.0,106063.0,78004.0,56343.0,72390.0,114598.0,121023.0,146338.0,45978.0,25571.0,55550.0,52350.0,50557.0,14469.0,59786.0,67220.0,58745.0,80695.0,39937.0,24920.0,32727.0,9633.0,30780.0,7260.0,7194.0,4414.0,6929.0,21589.0,16976.0,12194.0,10776.0,4998.0,13794.0,1585.0,3722.0
238,688858.0,601768.0,609074.0,432767.0,131991.0,231185.0,120124.0,265372.0,162491.0,111136.0,194326.0,117592.0,75123.0,200658.0,119705.52173913043,150815.0,91313.0,80992.0,106664.0,78868.0,56773.0,73240.0,115951.0,122185.0,146944.0,46757.0,25761.0,56260.0,52495.0,50948.0,14726.0,60971.0,67852.0,59583.0,81294.0,41048.0,25042.0,33101.0,9824.0,31122.0,7566.0,7216.0,4436.0,7063.0,21683.0,17083.0,12517.0,11083.0,5114.0,13851.0,1589.0,3763.0
239,693839.0,606530.0,612206.0,433402.0,132834.0,233065.0,121340.0,267758.0,165076.0,111136.0,194719.0,118809.0,75656.0,201287.0,120100.14130434782,152280.0,92434.0,82190.0,107294.0,79730.0,57041.0,74257.0,117249.0,123889.0,146944.0,47577.0,26054.0,57353.0,52495.0,51406.0,14986.0,61749.0,68461.0,60378.0,82029.0,41048.0,25178.0,33436.0,9967.0,31384.0,7830.0,7246.0,4489.0,7251.0,21857.0,17349.0,12942.0,11455.0,5207.0,13925.0,1601.0,3784.0
240,699909.0,610354.0,614753.0,434100.0,133504.0,235057.0,122262.0,268973.0,166127.0,112526.0,195033.0,119747.0,76155.0,201661.0,120247.76086956522,153115.0,93313.0,83655.0,107791.0,80300.0,57223.0,75189.0,118324.0,125235.0,148568.0,48032.0,26293.0,58020.0,52495.0,51854.0,15229.0,62720.0,68908.0,60856.0,82676.0,41048.0,25283.0,33753.0,10110.0,31677.0,8139.0,7254.0,4512.0,7340.0,21903.0,17343.0,13322.0,11676.0,5250.0,13959.0,1612.0,3820.0
241,704085.0,612969.0,616629.0,434756.0,134025.0,236725.0,123157.0,270471.0,167313.0,113025.0,195405.0,120594.0,76480.0,201835.0,120500.38043478261,154933.0,94196.0,84697.0,108249.0,80568.0,57424.0,75864.0,118992.0,126058.0,148894.0,48396.0,26554.0,58733.0,52879.0,52107.0,15476.0,63328.0,69228.0,61224.0,82950.0,42612.0,25352.0,34046.0,10250.0,31867.0,8339.0,7275.0,4526.0,7421.0,21949.0,17429.0,13509.0,11790.0,5286.0,13992.0,1617.0,3842.0
242,707797.0,617333.0,624116.0,435510.0,134795.0,238217.0,124610.0,272697.0,169424.0,113820.0,195785.0,121615.0,76642.0,202342.0,120804.0,156329.0,94891.0,85755.0,108863.0,81604.0,57775.0,76355.0,119846.0,127616.0,149583.0,49185.0,26713.0,59399.0,53006.0,52403.0,15584.0,63919.0,69633.0,61497.0,83584.0,42612.0,25460.0,34287.0,10507.0,32088.0,8472.0,7297.0,4548.0,7509.0,22002.0,17535.0,13749.0,11982.0,5321.0,14049.0,1623.0,3866.0
243,712052.0,621667.0,626426.0,436218.0,135611.0,240345.0,125767.0,274613.0,170553.0,114468.0,196133.0,122542.0,77238.0,202861.0,121131.0,157831.0,95750.0,87213.0,109319.0,82182.0,58019.0,77085.0,120503.0,128239.0,150734.0,49991.0,26946.0,60118.0,53108.0,52822.0,15942.0,64645.0,69872.0,62112.0,84365.0,43940.0,25612.0,34574.0,10642.0,32368.0,8653.0,7309.0,4567.0,7691.0,22078.0,17549.0,14003.0,12247.0,5387.0,14077.0,1625.0,3911.0
244,717177.0,625347.0,629913.0,437107.0,136771.0,241705.0,127112.0,277288.0,172209.0,115242.0,196554.0,123668.0,77787.0,203953.0,121546.0,159546.0,96854.0,88610.0,110012.0,82922.0,58287.0,78123.0,121696.0,129285.0,151547.0,50885.0,27075.0,61027.0,53209.0,53326.0,16069.0,65523.0,70223.0,63504.0,85116.0,43940.0,25812.0,34995.0,10845.0,32664.0,8991.0,7347.0,4617.0,7871.0,22143.0,17653.0,14337.0,12606.0,5475.0,14135.0,1630.0,3939.0
245,722283.0,630829.0,633060.0,437971.0,137662.0,247299.0,128444.0,279354.0,174254.0,116295.0,197047.0,124779.0,78315.0,204681.0,121758.0,160597.0,97884.0,90215.0,110831.0,84464.0,58655.0,78966.0,123325.0,130393.0,152369.0,51677.0,27336.0,62040.0,53365.0,53839.0,16101.0,66614.0,70712.0,64678.0,85939.0,45220.0,25902.0,35469.0,11037.0,32927.0,9202.0,7368.0,4632.0,8019.0,22243.0,17752.0,14596.0,12946.0,5594.0,14186.0,1640.0,3989.0
246,727239.0,635315.0,636653.0,438772.0,138625.0,250105.0,129785.0,281548.0,175815.0,117191.0,197431.0,125727.0,78842.0,205516.0,122196.0,162362.0,98961.0,92202.0,111607.0,85463.0,58989.0,79880.0,124289.0,131803.0,152369.0,52464.0,27601.0,63187.0,53365.0,54272.0,16243.0,67642.0,71102.0,65226.0,86478.0,45220.0,26048.0,35661.0,11289.0,33196.0,9473.0,7424.0,4667.0,8164.0,22484.0,17892.0,14889.0,13301.0,5681.0,14238.0,1645.0,4006.0
247,732144.0,638310.0,639166.0,439501.0,139316.0,251508.0,130558.0,283199.0,176901.0,117191.0,197782.0,126926.0,79349.0,205766.0,122562.0,164126.0,99804.0,93434.0,112119.0,86353.0,59274.0,80587.0,124952.0,132314.0,153764.0,52774.0,27856.0,63607.0,53365.0,54660.0,16269.0,68291.0,71610.0,65226.0,86888.0,45220.0,26107.0,35805.0,11412.0,33477.0,9693.0,7447.0,4682.0,8264.0,22519.0,18043.0,15109.0,13599.0,5776.0,14279.0,1646.0,4032.0
248,735235.0,640370.0,640978.0,440021.0,139863.0,252889.0,131336.0,283807.0,177919.0,118403.0,198142.0,127571.0,79653.0,205964.0,122791.0,165109.0,100394.0,94340.0,112883.0,86928.0,59487.0,81225.0,125607.0,132973.0,154073.0,53064.0,28044.0,64220.0,53365.0,55033.0,16692.0,68684.0,71967.0,66280.0,87130.0,46914.0,26144.0,35886.0,11575.0,33667.0,9855.0,7476.0,4701.0,8316.0,22572.0,18249.0,15300.0,13768.0,5810.0,14315.0,1650.0,4032.0
249,737911.0,641791.0,642775.0,440578.0,140359.0,254281.0,131992.0,285350.0,178635.0,118902.0,198450.0,128407.0,79816.0,206045.0,122962.0,165754.0,100780.0,95113.0,113239.0,87677.0,59674.0,81608.0,125908.0,133606.0,154329.0,53319.0,28190.0,65053.0,53782.0,55359.0,16788.0,69139.0,72104.0,66757.0,87379.0,46914.0,26181.0,35975.0,11661.0,33741.0,9959.0,7494.0,4713.0,8381.0,22592.0,18308.0,15403.0,13842.0,5843.0,14362.0,1652.0,4103.0
250,739527.0,645791.0,644781.0,441154.0,141290.0,255618.0,132965.0,287287.0,179532.0,119863.0,198841.0,129289.0,80035.0,206541.0,123143.0,166587.0,101485.0,96475.0,113575.0,88590.0,59920.0,81868.0,126213.0,134417.0,155890.0,53977.0,28355.0,65929.0,53871.0,55673.0,16789.0,69503.0,72258.0,67255.0,87805.0,47410.0,26268.0,36477.0,11808.0,33981.0,10156.0,7517.0,4734.0,8468.0,22676.0,18308.0,15571.0,14078.0,5908.0,14387.0,1657.0,4151.0
251,742865.0,649809.0,647318.0,441911.0,141877.0,257571.0,134086.0,289123.0,180754.0,120846.0,199331.0,130525.0,80599.0,207002.0,123546.0,168237.0,102243.0,97591.0,114078.0,90182.0,60185.0,82249.0,126592.0,135565.0,156354.0,54772.0,28471.0,66700.0,54093.0,56019.0,17248.0,70405.0,72546.0,67803.0,88322.0,47410.0,26429.0,36917.0,12017.0,34310.0,10254.0,7573.0,4760.0,8663.0,22782.0,18466.0,15834.0,14413.0,6022.0,14412.0,1660.0,4199.0
252,746191.0,653356.0,650922.0,442791.0,142885.0,259883.0,135326.0,290781.0,182286.0,122251.0,199855.0,131640.0,81135.0,207523.0,123986.0,169859.0,103505.0,99160.0,114724.0,91625.0,60492.0,82716.0,129046.0,136703.0,157109.0,55704.0,28654.0,67642.0,54326.0,56675.0,17357.0,71133.0,72806.0,68983.0,89175.0,48386.0,26563.0,37373.0,12174.0,34617.0,10423.0,7620.0,4792.0,8785.0,22905.0,18466.0,16117.0,14654.0,6111.0,14493.0,1668.0,4264.0
253,750298.0,657589.0,654090.0,443640.0,143805.0,262004.0,136568.0,292905.0,183740.0,123058.0,200359.0,132940.0,81610.0,208128.0,124540.0,170891.0,104561.0,101134.0,115533.0,93055.0,60907.0,83588.0,129978.0,137646.0,157109.0,56415.0,28865.0,68659.0,54326.0,57247.0,17598.0,71706.0,73220.0,69710.0,89620.0,48386.0,26661.0,37841.0,12521.0,34950.0,10593.0,7652.0,4834.0,8925.0,22999.0,18726.0,16437.0,15120.0,6214.0,14552.0,1677.0,4297.0
254,754923.0,659434.0,656485.0,444365.0,143881.0,263466.0,137405.0,294314.0,184936.0,123058.0,200683.0,133814.0,82088.0,208512.0,124826.0,171824.0,105804.0,102747.0,116110.0,94679.0,61324.0,84311.0,131864.0,138755.0,158390.0,56945.0,29156.0,69354.0,54326.0,57875.0,17769.0,72490.0,73537.0,70219.0,89874.0,48386.0,26761.0,38108.0,12699.0,35167.0,10722.0,7696.0,4863.0,9021.0,23098.0,18849.0,16638.0,15549.0,6275.0,14592.0,1684.0,4346.0
255,757778.0,663404.0,658203.0,444948.0,145063.0,264839.0,138484.0,295337.0,185781.0,124287.0,201051.0,134571.0,82327.0,208725.0,125080.0,174274.0,106540.0,104079.0,116646.0,95497.0,61699.0,84949.0,132680.0,139459.0,158882.0,57282.0,29337.0,70223.0,54895.0,58438.0,17977.0,72876.0,73814.0,70627.0,90018.0,49899.0,26842.0,38335.0,12820.0,35279.0,10834.0,7714.0,4903.0,9107.0,23130.0,18937.0,16801.0,15801.0,6350.0,14622.0,1695.0,4392.0
256,760013.0,668746.0,660946.0,445714.0,146214.0,266305.0,139485.0,296833.0,186887.0,124969.0,201540.0,135514.0,82465.0,209209.0,125393.0,175231.0,107229.0,105396.0,117245.0,96938.0,62099.0,85351.0,133470.0,140160.0,159253.0,58000.0,29484.0,71314.0,55031.0,59000.0,18206.0,73277.0,74040.0,71357.0,90523.0,49899.0,26923.0,38642.0,12976.0,35532.0,10913.0,7748.0,4918.0,9244.0,23250.0,19137.0,16994.0,16033.0,6393.0,14687.0,1702.0,4438.0
